ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
1606;0,1481;-0,0394;1039,5643;39,9224;25,7994;default broker;26570,0300;0,0000;0,0000;-1020,3691;1020,3691;-0,0000;COLDPOWER22;-1349,1657;0,0000;0,0000;51,8120;-15,1537;-0,0000;VidyutVanika;-24181,3000;-374,2425;-374,2425;928,6347;-928,6347;-14,1230
1607;0,1542;-0,0444;-18407,1233;3177,3564;3177,3564;default broker;25672,8486;0,0000;0,0000;4431,5338;4431,5338;-0,0000;COLDPOWER22;-19225,3730;0,0000;0,0000;-3318,5990;-3318,5990;-0,0000;VidyutVanika;-24854,5990;1200,0000;0,0000;-4290,2912;-4290,2912;-0,0000
1608;0,1451;-0,0460;-18208,2731;2972,8703;2972,8703;default broker;24892,4741;0,0000;0,0000;4064,2018;4064,2018;-0,0000;COLDPOWER22;-16603,7024;0,0000;0,0000;-2710,8916;-2710,8916;-0,0000;VidyutVanika;-26497,0448;1200,0000;0,0000;-4326,1806;-4326,1806;-0,0000
1609;0,1359;-0,0455;-5601,1966;792,7906;792,7906;default broker;22275,8949;0,0000;0,0000;3152,9190;3152,9190;-0,0000;COLDPOWER22;-1939,8295;0,0000;0,0000;-274,5625;-274,5625;-0,0000;VidyutVanika;-25937,2621;1200,0000;0,0000;-3671,1470;-3671,1470;-0,0000
1610;0,1217;-0,0447;-5944,5642;758,8327;758,8327;default broker;20460,3601;0,0000;0,0000;2611,7962;2611,7962;-0,0000;COLDPOWER22;1855,5634;0,0000;0,0000;236,8655;236,8655;-0,0000;VidyutVanika;-28260,4878;1200,0000;0,0000;-3607,4944;-3607,4944;-0,0000
1611;0,1309;-0,0470;-1934,6869;257,0574;257,0574;default broker;18538,6001;0,0000;0,0000;2463,1812;2463,1812;-0,0000;COLDPOWER22;2851,1636;0,0000;0,0000;378,8276;378,8276;-0,0000;VidyutVanika;-23324,4506;1200,0000;0,0000;-3099,0662;-3099,0662;-0,0000
1612;0,1375;-0,0472;4115,6452;177,5257;177,1929;default broker;16742,0724;0,0000;0,0000;-722,1584;722,1584;-0,0000;COLDPOWER22;5790,2634;0,0000;0,0000;-249,7592;249,7592;-0,0000;VidyutVanika;-18416,6905;-8,5263;-8,5263;794,3920;-794,3920;-0,3328
1613;0,1346;-0,0472;7792,1862;307,1969;307,1520;default broker;15817,2079;0,0000;0,0000;-623,5731;623,5731;-0,0000;COLDPOWER22;5433,2679;0,0000;0,0000;-214,1996;214,1996;-0,0000;VidyutVanika;-13458,2896;-1,4211;-1,4211;530,5758;-530,5758;-0,0450
1614;0,1524;-0,0394;-15125,1093;2533,6954;2533,6954;default broker;13480,6987;0,0000;0,0000;2258,2306;2258,2306;-0,0000;COLDPOWER22;-13206,2881;0,0000;0,0000;-2212,2625;-2212,2625;-0,0000;VidyutVanika;-15399,5199;1200,0000;0,0000;-2579,6636;-2579,6636;-0,0000
1615;0,1475;-0,0376;16429,2474;347,0152;347,0019;default broker;12084,5003;0,0000;0,0000;-255,2463;255,2463;-0,0000;COLDPOWER22;9098,5727;0,0000;0,0000;-192,1782;192,1782;-0,0000;VidyutVanika;-4753,8256;-2,8421;-2,8421;100,4093;-100,4093;-0,0133
1616;0,2092;-0,0548;1137,6142;61,0042;60,9296;default broker;10067,8069;0,0000;0,0000;-539,8826;538,5624;-0,0000;COLDPOWER22;-11332,6445;0,0000;0,0000;607,7090;-606,2230;-0,0000;VidyutVanika;2402,4517;-1,4211;-1,4211;-128,8306;128,8306;-0,0746
1617;0,2234;-0,0547;-5012,6856;1144,9620;0,0000;default broker;9554,8911;0,0000;0,0000;2182,4603;2182,4603;-0,0000;COLDPOWER22;-17378,0366;0,0000;0,0000;-3969,3675;-3969,3675;-0,0000;VidyutVanika;2810,4598;1200,0000;1200,0000;641,9452;641,9452;278,6707
1618;0,1917;-0,0547;-4762,9209;935,6755;48,8003;default broker;9098,1094;0,0000;0,0000;1787,3230;556,4396;-0,0000;COLDPOWER22;-12942,6549;0,0000;0,0000;-2542,5838;-791,5717;-0,0000;VidyutVanika;-918,3754;1200,0000;1200,0000;-180,4148;-56,7747;240,8435
1619;0,1898;-0,0421;-1369,7279;261,7945;261,7945;default broker;9655,4459;0,0000;0,0000;1845,4340;1845,4340;-0,0000;COLDPOWER22;-8022,3774;0,0000;0,0000;-1533,3075;-1533,3075;-0,0000;VidyutVanika;-3002,7964;295,9500;0,0000;-573,9209;-573,9209;-0,0000
1620;0,1953;-0,0477;2932,9875;131,2493;79,6297;default broker;10968,8934;0,0000;0,0000;-490,8510;490,8510;-0,0000;COLDPOWER22;-3808,9114;0,0000;0,0000;170,4464;-36,3751;-0,0000;VidyutVanika;-4226,9946;-1200,0000;-1200,0000;189,1553;-189,1553;-51,6197
1621;0,1464;-0,0435;-9691,9119;1513,1082;1513,1082;default broker;12361,1487;0,0000;0,0000;1929,8313;1929,8313;-0,0000;COLDPOWER22;-5863,3261;0,0000;0,0000;-915,3866;-915,3866;-0,0000;VidyutVanika;-16189,7345;1200,0000;0,0000;-2527,5528;-2527,5528;-0,0000
1622;0,1516;-0,0374;-18721,0851;3188,5902;3188,5902;default broker;14143,8393;0,0000;0,0000;2408,9900;2408,9900;-0,0000;COLDPOWER22;-20069,0513;0,0000;0,0000;-3418,1769;-3418,1769;-0,0000;VidyutVanika;-12795,8731;1200,0000;0,0000;-2179,4033;-2179,4033;-0,0000
1623;0,1815;-0,0542;-15834,8629;3124,2293;215,8446;default broker;17934,2183;0,0000;0,0000;3538,4335;583,1166;-0,0000;COLDPOWER22;-20417,8013;0,0000;0,0000;-4028,4461;-663,8682;-0,0000;VidyutVanika;-13351,2800;1200,0000;1200,0000;-2634,2167;-435,2394;269,2195
1624;0,1411;-0,0372;12077,3730;303,1129;286,0486;default broker;20569,9097;0,0000;0,0000;-516,2550;516,2550;-0,0000;COLDPOWER22;8110,0712;0,0000;0,0000;-203,5432;203,5432;-0,0000;VidyutVanika;-16602,6080;-1200,0000;-1200,0000;416,6853;-416,6853;-17,0643
1625;0,2891;-0,0684;-11185,7462;3358,6517;2986,3547;default broker;21864,5334;0,0000;0,0000;6565,0830;6565,0830;-0,0000;COLDPOWER22;-23015,2650;0,0000;0,0000;-6910,6037;-6910,6037;-0,0000;VidyutVanika;-10035,0146;1200,0000;1200,0000;-3013,1310;-3013,1310;372,2970
1626;0,1577;-0,0489;21415,8007;588,1000;579,4057;default broker;22479,2906;0,0000;0,0000;-617,3045;617,3045;-0,0000;COLDPOWER22;13270,5720;0,0000;0,0000;-364,4236;364,4236;-0,0000;VidyutVanika;-14334,0620;-1200,0000;-1200,0000;393,6281;-393,6281;-8,6943
1627;0,1719;-0,0351;17938,7976;308,4867;307,9373;default broker;24725,7776;0,0000;0,0000;-425,1998;425,1998;-0,0000;COLDPOWER22;11554,8297;0,0000;0,0000;-198,7040;198,7040;-0,0000;VidyutVanika;-18341,8097;-1200,0000;-1200,0000;315,4171;-315,4171;-0,5494
1628;0,1958;-0,0539;-6463,2991;1307,4999;1058,4287;default broker;25788,1742;0,0000;0,0000;5216,8460;5216,8460;-0,0000;COLDPOWER22;-15444,3177;0,0000;0,0000;-3124,3246;-3124,3246;-0,0000;VidyutVanika;-16807,1556;1200,0000;1200,0000;-3400,0213;-3400,0213;249,0712
1629;0,1455;-0,0382;15876,7268;354,7813;345,5782;default broker;25297,3231;0,0000;0,0000;-565,2939;565,2939;-0,0000;COLDPOWER22;9984,2648;0,0000;0,0000;-223,1084;223,1084;-0,0000;VidyutVanika;-19404,8611;-1200,0000;-1200,0000;433,6210;-433,6210;-9,2031
1630;0,1339;-0,0378;10679,3628;289,2088;283,5903;default broker;25129,9611;0,0000;0,0000;-680,5467;680,5467;-0,0000;COLDPOWER22;9584,3175;0,0000;0,0000;-259,5537;259,5537;-0,0000;VidyutVanika;-24034,9157;-335,6842;-335,6842;650,8917;-650,8917;-5,6185
1631;0,1266;-0,0355;-1046,3566;133,5970;133,5970;default broker;24625,2281;0,0000;0,0000;3144,1064;3144,1064;-0,0000;COLDPOWER22;7644,7230;0,0000;0,0000;976,0650;976,0650;-0,0000;VidyutVanika;-33316,3078;1200,0000;0,0000;-4253,7683;-4253,7683;-0,0000
1632;0,1393;-0,0366;-4230,9100;607,1119;607,1119;default broker;23417,9366;0,0000;0,0000;3360,3425;3360,3425;-0,0000;COLDPOWER22;6689,8013;0,0000;0,0000;959,9490;959,9490;-0,0000;VidyutVanika;-34338,6479;1200,0000;0,0000;-4927,4033;-4927,4033;-0,0000
1633;0,1167;-0,0350;-6551,7176;807,6325;807,6325;default broker;21185,2997;0,0000;0,0000;2611,5193;2611,5193;-0,0000;COLDPOWER22;5839,7930;0,0000;0,0000;719,8733;719,8733;-0,0000;VidyutVanika;-33576,8103;1200,0000;0,0000;-4139,0252;-4139,0252;-0,0000
1634;0,1221;-0,0355;-7925,0187;1030,0680;1030,0680;default broker;19816,3563;0,0000;0,0000;2575,6652;2575,6652;-0,0000;COLDPOWER22;3402,0270;0,0000;0,0000;442,1843;442,1843;-0,0000;VidyutVanika;-31143,4020;1200,0000;0,0000;-4047,9175;-4047,9175;-0,0000
1635;0,1166;-0,0350;-11004,8396;1404,5403;1404,5403;default broker;18453,9314;0,0000;0,0000;2355,2630;2355,2630;-0,0000;COLDPOWER22;-25,0895;0,0000;0,0000;-3,2022;-3,2022;-0,0000;VidyutVanika;-29433,6815;1200,0000;0,0000;-3756,6012;-3756,6012;-0,0000
1636;0,1408;-0,0353;-856,9635;121,4295;121,4295;default broker;16852,5146;0,0000;0,0000;2387,9575;2387,9575;-0,0000;COLDPOWER22;5319,3190;0,0000;0,0000;753,7337;753,7337;-0,0000;VidyutVanika;-23028,7971;1200,0000;0,0000;-3263,1207;-3263,1207;-0,0000
1637;0,1404;-0,0353;996,7310;34,2317;33,8998;default broker;16638,2958;0,0000;0,0000;-571,4246;571,4246;-0,0000;COLDPOWER22;6093,5614;0,0000;0,0000;-209,2769;209,2769;-0,0000;VidyutVanika;-21735,1262;-9,9474;-9,9474;746,4698;-746,4698;-0,3318
1638;0,1459;-0,0353;33,8787;1,1959;1,1457;default broker;14129,8434;0,0000;0,0000;-498,7601;498,7601;-0,0000;COLDPOWER22;5890,7879;0,0000;0,0000;-207,9351;207,9351;-0,0000;VidyutVanika;-19986,7526;-1,4211;-1,4211;705,4993;-705,4993;-0,0501
1639;0,2323;-0,0350;12416,3805;281,0047;280,9902;default broker;11987,9036;0,0000;0,0000;-271,3075;271,3075;-0,0000;COLDPOWER22;8956,4139;0,0000;0,0000;-202,6995;202,6995;-0,0000;VidyutVanika;-8527,9371;-1,4211;-1,4211;193,0023;-193,0023;-0,0145
1640;0,1982;-0,0351;26284,4850;230,8556;230,8805;default broker;10315,2871;0,0000;0,0000;-90,5988;90,5988;-0,0000;COLDPOWER22;19213,6551;0,0000;0,0000;-168,7528;168,7528;-0,0000;VidyutVanika;-3244,4572;-1,4211;-1,4211;28,4959;-28,4959;0,0249
1641;0,2208;-0,0352;-1165,6428;258,6786;0,0000;default broker;9352,1493;0,0000;0,0000;2075,4221;2075,4221;-0,0000;COLDPOWER22;-4600,0838;0,0000;0,0000;-1020,8472;-1020,8472;-0,0000;VidyutVanika;-5917,7083;1200,0000;1165,6428;-1313,2535;-1313,2535;258,6786
1642;0,2855;-0,0350;-6623,6618;1934,6780;1577,6665;default broker;9179,4415;0,0000;0,0000;2681,1851;2681,1851;-0,0000;COLDPOWER22;-8938,0208;0,0000;0,0000;-2610,6695;-2610,6695;-0,0000;VidyutVanika;-6865,0826;1200,0000;1200,0000;-2005,1936;-2005,1936;357,0114
1643;0,1824;-0,0354;-15211,0563;3006,1924;454,1397;default broker;9513,8833;0,0000;0,0000;1880,2483;382,2773;-0,0000;COLDPOWER22;-19310,4100;0,0000;0,0000;-3816,3561;-775,9115;-0,0000;VidyutVanika;-5414,5296;330,3072;330,3072;-1070,0846;-208,7338;99,1482
1644;0,3936;-0,0361;-15674,4265;6414,7284;6414,7284;default broker;10999,3129;0,0000;0,0000;4501,4473;4501,4473;-0,0000;COLDPOWER22;-20368,1202;0,0000;0,0000;-8335,6134;-8335,6134;-0,0000;VidyutVanika;-6305,6192;0,0000;0,0000;-2580,5623;-2580,5623;-0,0000
1645;0,2672;-0,0371;-28534,2411;8437,1345;8437,1345;default broker;12668,3858;0,0000;0,0000;3745,8461;3745,8461;-0,0000;COLDPOWER22;-20967,1285;0,0000;0,0000;-6199,6562;-6199,6562;-0,0000;VidyutVanika;-20235,4983;0,0000;0,0000;-5983,3244;-5983,3244;-0,0000
1646;0,1478;-0,0352;-23595,8065;4044,8518;0,0000;default broker;14230,1006;0,0000;0,0000;2439,3592;2439,3592;-0,0000;COLDPOWER22;-21033,5854;0,0000;0,0000;-3605,6295;-3605,6295;-0,0000;VidyutVanika;-16792,3217;0,0000;0,0000;-2878,5815;-2878,5815;-0,0000
1647;0,2047;-0,0355;-7241,6773;1535,0903;1535,0903;default broker;17084,7622;0,0000;0,0000;3621,6267;3621,6267;-0,0000;COLDPOWER22;-127,6730;0,0000;0,0000;-27,0641;-27,0641;-0,0000;VidyutVanika;-24198,7665;0,0000;0,0000;-5129,6529;-5129,6529;-0,0000
1648;0,1532;-0,0351;-9794,4205;1596,3622;1596,3622;default broker;20197,7502;0,0000;0,0000;3291,9686;3291,9686;-0,0000;COLDPOWER22;-6763,1743;0,0000;0,0000;-1102,3088;-1102,3088;-0,0000;VidyutVanika;-23228,9965;0,0000;0,0000;-3786,0220;-3786,0220;-0,0000
1649;0,2280;-0,0357;-20409,1825;5070,2772;5070,2772;default broker;20623,5351;0,0000;0,0000;5123,5291;5123,5291;-0,0000;COLDPOWER22;-29462,8683;0,0000;0,0000;-7319,4950;-7319,4950;-0,0000;VidyutVanika;-11569,8493;0,0000;0,0000;-2874,3113;-2874,3113;-0,0000
1650;0,1514;-0,0350;-3061,6298;472,8762;472,8762;default broker;21423,0836;0,0000;0,0000;3308,8478;3308,8478;-0,0000;COLDPOWER22;-9660,1069;0,0000;0,0000;-1492,0272;-1492,0272;-0,0000;VidyutVanika;-14824,6065;0,0000;0,0000;-2289,6968;-2289,6968;-0,0000
1651;0,1579;-0,0352;5979,8692;174,7551;145,4222;default broker;23331,3305;0,0000;0,0000;-681,8323;681,8323;-0,0000;COLDPOWER22;512,9691;0,0000;0,0000;-14,9910;14,9910;-0,0000;VidyutVanika;-17864,4303;-1200,0000;-1200,0000;522,0682;-522,0682;-29,3328
1652;0,1698;-0,0356;7275,6058;206,0215;179,3321;default broker;24925,9255;0,0000;0,0000;-705,8212;705,8212;-0,0000;COLDPOWER22;2303,9625;0,0000;0,0000;-65,2407;65,2407;-0,0000;VidyutVanika;-19954,2822;-1200,0000;-1200,0000;565,0404;-565,0404;-26,6894
1653;0,1442;-0,0351;10130,0060;252,5921;245,8067;default broker;24307,0648;0,0000;0,0000;-606,0977;606,0977;-0,0000;COLDPOWER22;6083,5453;0,0000;0,0000;-151,6935;151,6935;-0,0000;VidyutVanika;-20260,6041;-444,9474;-444,9474;505,1991;-505,1991;-6,7854
1654;0,1405;-0,0351;1121,4202;38,1264;38,0797;default broker;24009,8170;0,0000;0,0000;-816,2928;816,2928;-0,0000;COLDPOWER22;766,5387;0,0000;0,0000;-26,0610;26,0610;-0,0000;VidyutVanika;-23654,9355;-1,4211;-1,4211;804,2275;-804,2275;-0,0467
1655;0,1278;-0,0355;-3469,8731;455,4281;455,4281;default broker;23734,9640;0,0000;0,0000;3115,2638;3115,2638;-0,0000;COLDPOWER22;910,1881;0,0000;0,0000;119,4641;119,4641;-0,0000;VidyutVanika;-28115,0251;1200,0000;0,0000;-3690,1560;-3690,1560;-0,0000
1656;0,1380;-0,0352;-2971,4520;418,9456;418,9456;default broker;22087,2747;0,0000;0,0000;3114,0891;3114,0891;-0,0000;COLDPOWER22;4499,1736;0,0000;0,0000;634,3394;634,3394;-0,0000;VidyutVanika;-29557,9004;1200,0000;0,0000;-4167,3741;-4167,3741;-0,0000
1657;0,1220;-0,0356;871,6458;30,2798;30,1354;default broker;19934,5066;0,0000;0,0000;-692,4978;692,4978;-0,0000;COLDPOWER22;7944,2736;0,0000;0,0000;-275,9733;275,9733;-0,0000;VidyutVanika;-27007,1344;-4,2632;-4,2632;938,1913;-938,1913;-0,1444
1658;0,1209;-0,0357;-4677,0472;587,5198;587,5198;default broker;18703,8731;0,0000;0,0000;2349,5372;2349,5372;-0,0000;COLDPOWER22;4611,8945;0,0000;0,0000;579,3355;579,3355;-0,0000;VidyutVanika;-27992,8148;1656,9976;0,0000;-3516,3926;-3516,3926;-0,0000
1659;0,1322;-0,0367;-514,1425;68,2292;68,2292;default broker;17187,6036;0,0000;0,0000;2280,8775;2280,8775;-0,0000;COLDPOWER22;5753,1699;0,0000;0,0000;763,4732;763,4732;-0,0000;VidyutVanika;-23454,9160;1579,2331;0,0000;-3112,5799;-3112,5799;-0,0000
1660;0,1200;-0,0355;-980,1129;118,5494;118,5494;default broker;16481,9333;0,0000;0,0000;1993,5701;1993,5701;-0,0000;COLDPOWER22;2171,8775;0,0000;0,0000;262,6992;262,6992;-0,0000;VidyutVanika;-19633,9237;1481,7217;0,0000;-2374,8187;-2374,8187;-0,0000
1661;0,1389;-0,0368;-1534,8205;215,5920;215,5920;default broker;16013,7332;0,0000;0,0000;2249,4048;2249,4048;-0,0000;COLDPOWER22;-591,7669;0,0000;0,0000;-83,1239;-83,1239;-0,0000;VidyutVanika;-16956,7867;1653,7757;0,0000;-2381,8729;-2381,8729;-0,0000
1662;0,1468;-0,0457;4391,5772;181,3862;143,8789;default broker;13495,6076;0,0000;0,0000;-557,4118;557,4118;-0,0000;COLDPOWER22;4078,8018;0,0000;0,0000;-168,4676;168,4676;-0,0000;VidyutVanika;-13182,8322;-989,6053;-989,6053;544,4931;-544,4931;-37,5073
1663;0,1536;-0,0405;15823,0897;390,7379;381,8411;default broker;11735,0124;0,0000;0,0000;-289,7863;289,7863;-0,0000;COLDPOWER22;10456,2763;0,0000;0,0000;-258,2090;258,2090;-0,0000;VidyutVanika;-6368,1991;-909,6324;-909,6324;157,2573;-157,2573;-8,8968
1664;0,1587;-0,0358;3870,5966;123,6161;91,7696;default broker;9905,8543;0,0000;0,0000;-316,3654;316,3654;-0,0000;COLDPOWER22;-2947,7688;0,0000;0,0000;94,1435;-45,6363;-0,0000;VidyutVanika;-3087,4889;-1092,1733;-1092,1733;98,6058;-98,6058;-31,8465
1665;0,1383;-0,0422;3908,4939;149,8444;109,4889;default broker;9199,7114;0,0000;0,0000;-352,6999;352,6999;-0,0000;COLDPOWER22;-2503,8177;0,0000;0,0000;95,9917;-44,2875;-0,0000;VidyutVanika;-2787,3998;-1134,7174;-1134,7174;106,8637;-106,8637;-40,3555
1666;0,1469;-0,0404;-2050,6323;305,3472;305,3472;default broker;8921,5300;0,0000;0,0000;1328,4508;1328,4508;-0,0000;COLDPOWER22;-2028,6148;0,0000;0,0000;-302,0687;-302,0687;-0,0000;VidyutVanika;-8943,5476;1867,0154;0,0000;-1331,7293;-1331,7293;-0,0000
1667;0,1543;-0,0400;-1315,9439;204,7646;204,7646;default broker;9464,3761;0,0000;0,0000;1472,6838;1472,6838;-0,0000;COLDPOWER22;-3384,6527;0,0000;0,0000;-526,6616;-526,6616;-0,0000;VidyutVanika;-7395,6672;1774,9226;0,0000;-1150,7868;-1150,7868;-0,0000
1668;0,1541;-0,0449;-11333,7099;1875,3342;1875,3342;default broker;10424,1792;0,0000;0,0000;1724,8386;1724,8386;-0,0000;COLDPOWER22;-13616,8200;0,0000;0,0000;-2253,1094;-2253,1094;-0,0000;VidyutVanika;-8141,0691;1727,9179;0,0000;-1347,0634;-1347,0634;-0,0000
1669;0,1589;-0,0467;-4414,3187;720,7949;720,7949;default broker;12533,3167;0,0000;0,0000;2046,5108;2046,5108;-0,0000;COLDPOWER22;311,1550;0,0000;0,0000;50,8071;50,8071;-0,0000;VidyutVanika;-17258,7904;1938,7318;0,0000;-2818,1128;-2818,1128;-0,0000
1670;0,1498;-0,0456;-1946,6301;295,3618;295,3618;default broker;13827,7263;0,0000;0,0000;2098,0780;2098,0780;-0,0000;COLDPOWER22;424,1590;0,0000;0,0000;64,3576;64,3576;-0,0000;VidyutVanika;-16198,5154;4930,6054;0,0000;-2457,7973;-2457,7973;-0,0000
1671;0,1449;-0,0494;19315,2152;580,5983;573,2827;default broker;16140,9063;0,0000;0,0000;-485,1814;485,1814;-0,0000;COLDPOWER22;21829,8979;0,0000;0,0000;-656,1875;656,1875;-0,0000;VidyutVanika;-18655,5890;-642,4864;-642,4864;560,7705;-560,7705;-7,3156
1672;0,1471;-0,0493;-14626,5952;2365,6656;2365,6656;default broker;19475,8223;0,0000;0,0000;3149,9664;3149,9664;-0,0000;COLDPOWER22;-12886,5655;0,0000;0,0000;-2084,2380;-2084,2380;-0,0000;VidyutVanika;-21215,8520;5789,8584;0,0000;-3431,3940;-3431,3940;-0,0000
1673;0,1449;-0,0407;19839,3001;413,7037;411,4727;default broker;20408,2288;0,0000;0,0000;-425,5674;425,5674;-0,0000;COLDPOWER22;10773,1495;0,0000;0,0000;-224,6496;224,6496;-0,0000;VidyutVanika;-11342,0782;-1070,5335;-1070,5335;236,5134;-236,5134;-2,2310
1674;0,1493;-0,0468;-12977,6054;2105,7191;2105,7191;default broker;21677,9116;0,0000;0,0000;3517,4126;3517,4126;-0,0000;COLDPOWER22;-21824,2585;0,0000;0,0000;-3541,1585;-3541,1585;-0,0000;VidyutVanika;-12831,2585;3174,3466;0,0000;-2081,9732;-2081,9732;-0,0000
1675;0,1483;-0,0447;17474,0989;475,3980;448,8470;default broker;23498,4641;0,0000;0,0000;-639,2961;639,2961;-0,0000;COLDPOWER22;9098,2345;0,0000;0,0000;-247,5254;247,5254;-0,0000;VidyutVanika;-15122,5997;-2221,2748;-2221,2748;411,4234;-411,4234;-26,5510
1676;0,1490;-0,0391;17868,1491;379,3793;374,6002;default broker;23301,0739;0,0000;0,0000;-494,7320;494,7320;-0,0000;COLDPOWER22;9365,4641;0,0000;0,0000;-198,8490;198,8490;-0,0000;VidyutVanika;-14798,3889;-1076,2933;-1076,2933;314,2017;-314,2017;-4,7791
1677;0,1212;-0,0448;16008,6461;461,2338;443,5577;default broker;23672,9554;0,0000;0,0000;-682,0545;682,0545;-0,0000;COLDPOWER22;8047,4223;0,0000;0,0000;-231,8587;231,8587;-0,0000;VidyutVanika;-15711,7316;-1257,1866;-1257,1866;452,6793;-452,6793;-17,6762
1678;0,1312;-0,0383;11182,2529;303,3212;278,4331;default broker;24088,1915;0,0000;0,0000;-653,3978;653,3978;-0,0000;COLDPOWER22;6420,6747;0,0000;0,0000;-174,1623;174,1623;-0,0000;VidyutVanika;-19326,6133;-1432,3811;-1432,3811;524,2389;-524,2389;-24,8881
1679;0,1164;-0,0435;5220,6691;200,0490;152,3145;default broker;23519,8981;0,0000;0,0000;-901,2509;901,2509;-0,0000;COLDPOWER22;4157,8159;0,0000;0,0000;-159,3219;159,3219;-0,0000;VidyutVanika;-22457,0448;-1384,3185;-1384,3185;860,5238;-860,5238;-47,7345
1680;0,1213;-0,0462;906,8227;41,0760;-0,0000;default broker;23165,7766;0,0000;0,0000;-1049,3322;1049,3322;-0,0000;COLDPOWER22;3939,6719;0,0000;0,0000;-178,4540;178,4540;-0,0000;VidyutVanika;-26198,6259;-1198,1086;-906,8227;1186,7101;-1186,7101;-41,0760
1681;0,1039;-0,0439;-4391,5187;475,6108;475,6108;default broker;19590,8965;0,0000;0,0000;2121,7356;2121,7356;-0,0000;COLDPOWER22;2920,4976;0,0000;0,0000;316,2961;316,2961;-0,0000;VidyutVanika;-26902,9128;1495,0168;0,0000;-2913,6424;-2913,6424;-0,0000
1682;0,1006;-0,0378;-6537,2485;700,0852;700,0852;default broker;17887,8888;0,0000;0,0000;1915,6447;1915,6447;-0,0000;COLDPOWER22;-993,4328;0,0000;0,0000;-106,3884;-106,3884;-0,0000;VidyutVanika;-23431,7045;1300,6489;0,0000;-2509,3414;-2509,3414;-0,0000
1683;0,1060;-0,0356;-5749,1121;642,6458;642,6458;default broker;16342,6474;0,0000;0,0000;1826,8096;1826,8096;-0,0000;COLDPOWER22;-4346,6063;0,0000;0,0000;-485,8712;-485,8712;-0,0000;VidyutVanika;-17745,1532;1351,7642;0,0000;-1983,5842;-1983,5842;-0,0000
1684;0,1111;-0,0379;-1723,3236;194,4226;194,4226;default broker;15405,2031;0,0000;0,0000;1737,9903;1737,9903;-0,0000;COLDPOWER22;-2984,5547;0,0000;0,0000;-336,7127;-336,7127;-0,0000;VidyutVanika;-14143,9720;1381,0520;0,0000;-1595,7002;-1595,7002;-0,0000
1685;0,1265;-0,0418;1627,5142;65,4135;14,1673;default broker;15019,9903;0,0000;0,0000;-603,6879;603,6879;-0,0000;COLDPOWER22;-1975,9664;0,0000;0,0000;79,4186;45,0175;-0,0000;VidyutVanika;-11416,5097;-1285,9537;-1285,9537;458,8558;-458,8558;-51,2462
1686;0,1301;-0,0356;4012,9774;126,5971;89,3348;default broker;12808,7774;0,0000;0,0000;-404,0774;404,0774;-0,0000;COLDPOWER22;2781,6634;0,0000;0,0000;-87,7529;87,7529;-0,0000;VidyutVanika;-11577,4635;-1292,6355;-1292,6355;365,2333;-365,2333;-37,2623
1687;0,1289;-0,0352;4170,2356;129,3038;106,9174;default broker;11028,3631;0,0000;0,0000;-341,9494;341,9494;-0,0000;COLDPOWER22;-437,4163;0,0000;0,0000;13,5627;-8,8665;-0,0000;VidyutVanika;-6420,7111;-809,7553;-809,7553;199,0829;-199,0829;-22,3864
1688;0,1404;-0,0509;22215,1458;636,1618;630,6235;default broker;9144,2319;0,0000;0,0000;-261,8579;257,2985;-0,0000;COLDPOWER22;11824,5238;0,0000;0,0000;-338,6118;332,7160;-0,0000;VidyutVanika;1246,3901;-770,1283;-770,1283;-35,6921;35,6921;-5,5383
1689;0,1408;-0,0374;15609,7625;339,8408;331,6750;default broker;8747,7717;0,0000;0,0000;-190,4481;190,4481;-0,0000;COLDPOWER22;7665,8688;0,0000;0,0000;-166,8939;166,8939;-0,0000;VidyutVanika;-803,8780;-1121,2766;-1121,2766;17,5013;-17,5013;-8,1658
1690;0,1522;-0,0350;18953,7576;304,2122;306,1627;default broker;8915,1004;0,0000;0,0000;-143,0894;143,0894;-0,0000;COLDPOWER22;10532,2867;0,0000;0,0000;-169,0457;169,0457;-0,0000;VidyutVanika;-493,6296;-1055,2768;-1055,2768;7,9229;-7,9229;1,9504
1691;0,1272;-0,0356;18711,4992;315,7118;316,5458;default broker;9544,9082;0,0000;0,0000;-161,0475;161,0475;-0,0000;COLDPOWER22;14844,2254;0,0000;0,0000;-250,4608;250,4608;-0,0000;VidyutVanika;-5677,6344;-812,6590;-812,6590;95,7965;-95,7965;0,8340
1692;0,1306;-0,0437;10748,9211;354,4342;326,2614;default broker;10055,9523;0,0000;0,0000;-331,5843;331,5843;-0,0000;COLDPOWER22;5067,1410;0,0000;0,0000;-167,0836;167,0836;-0,0000;VidyutVanika;-4374,1722;-1202,5489;-1202,5489;144,2337;-144,2337;-28,1728
1693;0,1337;-0,0495;12495,0396;462,3368;444,7243;default broker;12218,4792;0,0000;0,0000;-452,1036;452,1036;-0,0000;COLDPOWER22;12255,1240;0,0000;0,0000;-453,4595;453,4595;-0,0000;VidyutVanika;-11978,5635;-698,7609;-698,7609;443,2264;-443,2264;-17,6125
