ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2
1512;0,1176;-0,0365;-5483,0834;674,8577;674,8577;default broker;4764,6990;0,0000;0,0000;586,4390;586,4390;-0,0000;COLDPOWER22;-8105,6765;0,0000;0,0000;-997,6464;-997,6464;-0,0000;IS3;-2142,1058;0,0000;0,0000;-263,6503;-263,6503;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1513;0,1136;-0,0361;-34898,5749;5183,6594;5183,6594;default broker;3876,3858;0,0000;0,0000;575,7789;575,7789;-0,0000;COLDPOWER22;-33631,0167;0,0000;0,0000;-4995,3827;-4995,3827;-0,0000;IS3;-5143,9439;0,0000;0,0000;-764,0557;-764,0557;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1514;0,1124;-0,0355;-14788,9429;1881,0550;1881,0550;default broker;3918,9636;0,0000;0,0000;498,4660;498,4660;-0,0000;COLDPOWER22;-16821,2202;0,0000;0,0000;-2139,5471;-2139,5471;-0,0000;IS3;-1886,6863;0,0000;0,0000;-239,9739;-239,9739;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1515;0,1145;-0,0353;-13715,7503;1759,1742;1759,1742;default broker;3859,4091;0,0000;0,0000;495,0056;495,0056;-0,0000;COLDPOWER22;-15775,1551;0,0000;0,0000;-2023,3123;-2023,3123;-0,0000;IS3;-1800,0044;0,0000;0,0000;-230,8675;-230,8675;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1516;0,1123;-0,0353;-39056,3283;5912,8090;5912,8090;default broker;3801,9906;0,0000;0,0000;575,5903;575,5903;-0,0000;COLDPOWER22;-40734,8276;0,0000;0,0000;-6166,9200;-6166,9200;-0,0000;IS3;-2123,4913;0,0000;0,0000;-321,4792;-321,4792;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1517;0,1268;-0,0359;-48963,1190;8606,3505;0,0000;default broker;4161,9512;0,0000;0,0000;731,5549;731,5549;-0,0000;COLDPOWER22;-50556,6063;0,0000;0,0000;-8886,4411;-8886,4411;-0,0000;IS3;-2568,4639;0,0000;0,0000;-451,4643;-451,4643;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1518;0,1250;-0,0353;-39770,3553;6552,1842;0,0000;default broker;3932,1537;0,0000;0,0000;647,8241;647,8241;-0,0000;COLDPOWER22;-41902,5801;0,0000;0,0000;-6903,4692;-6903,4692;-0,0000;IS3;-1799,9289;0,0000;0,0000;-296,5391;-296,5391;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1519;0,1373;-0,0360;-14174,5035;2147,4678;2147,4678;default broker;4991,2062;0,0000;0,0000;756,1785;756,1785;-0,0000;COLDPOWER22;-16786,0822;0,0000;0,0000;-2543,1276;-2543,1276;-0,0000;IS3;-2379,6275;0,0000;0,0000;-360,5187;-360,5187;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1520;0,1398;-0,0360;-40148,8312;7225,1843;0,0000;default broker;5161,6397;0,0000;0,0000;928,8888;928,8888;-0,0000;COLDPOWER22;-49639,3753;0,0000;0,0000;-8933,1027;-8933,1027;-0,0000;IS3;4328,9044;0,0000;0,0000;779,0297;779,0297;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1521;0,1428;-0,0354;2964,7113;96,1843;96,1843;default broker;5351,2147;0,0000;0,0000;-173,6097;173,6097;-0,0000;COLDPOWER22;-17145,2011;0,0000;0,0000;556,2426;-556,2426;-0,0000;IS3;14758,6977;0,0000;0,0000;-478,8171;478,8171;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1522;0,1510;-0,0352;-10868,1585;1758,7630;1758,7630;default broker;5275,0055;0,0000;0,0000;853,6390;853,6390;-0,0000;COLDPOWER22;-39306,8770;0,0000;0,0000;-6360,9194;-6360,9194;-0,0000;IS3;23163,7130;0,0000;0,0000;3748,5174;3748,5174;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1523;0,1399;-0,0367;-22313,9285;3620,5296;3620,5296;default broker;5132,7790;0,0000;0,0000;832,8152;832,8152;-0,0000;COLDPOWER22;-29669,7332;0,0000;0,0000;-4814,0401;-4814,0401;-0,0000;IS3;2223,0257;0,0000;0,0000;360,6954;360,6954;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1524;0,1346;-0,0356;-20862,4894;3242,5871;3242,5871;default broker;4967,6562;0,0000;0,0000;772,1062;772,1062;-0,0000;COLDPOWER22;-24813,6220;0,0000;0,0000;-3856,6985;-3856,6985;-0,0000;IS3;-1016,5235;0,0000;0,0000;-157,9949;-157,9949;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1525;0,1469;-0,0353;-39732,6384;7415,2611;0,0000;default broker;5585,8957;0,0000;0,0000;1042,4899;1042,4899;-0,0000;COLDPOWER22;-36682,3306;0,0000;0,0000;-6845,9853;-6845,9853;-0,0000;IS3;-8636,2034;0,0000;0,0000;-1611,7657;-1611,7657;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1526;0,1304;-0,0353;-3180,3927;424,8765;424,8765;default broker;5623,3699;0,0000;0,0000;751,2398;751,2398;-0,0000;COLDPOWER22;-12023,3536;0,0000;0,0000;-1606,2294;-1606,2294;-0,0000;IS3;3219,5910;0,0000;0,0000;430,1131;430,1131;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1527;0,1342;-0,0357;-15481,8042;2317,7220;2317,7220;default broker;6008,2780;0,0000;0,0000;899,4764;899,4764;-0,0000;COLDPOWER22;-15602,7365;0,0000;0,0000;-2335,8263;-2335,8263;-0,0000;IS3;-5887,3457;0,0000;0,0000;-881,3721;-881,3721;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1528;0,1540;-0,0364;-49357,1745;10036,3234;1696,0081;default broker;6241,7733;0,0000;0,0000;1269,2067;301,0060;-0,0000;COLDPOWER22;-54195,7701;0,0000;0,0000;-11020,2069;-2613,5601;-0,0000;IS3;-1403,1778;0,0000;0,0000;-285,3232;-67,6674;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1529;0,1397;-0,0355;-2807,3811;400,0796;400,0796;default broker;6105,5037;0,0000;0,0000;870,0948;870,0948;-0,0000;COLDPOWER22;-6266,9683;0,0000;0,0000;-893,1051;-893,1051;-0,0000;IS3;-2645,9165;0,0000;0,0000;-377,0693;-377,0693;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1530;0,1364;-0,0359;-3653,5074;511,6821;511,6821;default broker;5424,3529;0,0000;0,0000;759,6930;759,6930;-0,0000;COLDPOWER22;-7977,1761;0,0000;0,0000;-1117,2217;-1117,2217;-0,0000;IS3;-1100,6843;0,0000;0,0000;-154,1533;-154,1533;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1531;0,1429;-0,0360;-934,4184;134,3710;134,3710;default broker;5293,9902;0,0000;0,0000;761,2851;761,2851;-0,0000;COLDPOWER22;-4325,5126;0,0000;0,0000;-622,0163;-622,0163;-0,0000;IS3;-1902,8961;0,0000;0,0000;-273,6398;-273,6398;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1532;0,1384;-0,0350;-168,8326;23,3953;23,3953;default broker;4927,3276;0,0000;0,0000;682,7838;682,7838;-0,0000;COLDPOWER22;-2157,5760;0,0000;0,0000;-298,9771;-298,9771;-0,0000;IS3;-2938,5842;0,0000;0,0000;-407,2020;-407,2020;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1533;0,1325;-0,0356;4461,0646;138,8636;138,8636;default broker;4449,6503;0,0000;0,0000;-138,5083;138,5083;-0,0000;COLDPOWER22;2331,9899;0,0000;0,0000;-72,5900;72,5900;-0,0000;IS3;-2320,5755;0,0000;0,0000;72,2347;-72,2347;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1534;0,1198;-0,0355;-3361,8462;414,1431;414,1431;default broker;4501,7975;0,0000;0,0000;554,5728;554,5728;-0,0000;COLDPOWER22;-5407,6021;0,0000;0,0000;-666,1581;-666,1581;-0,0000;IS3;-2456,0416;0,0000;0,0000;-302,5578;-302,5578;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1535;0,1119;-0,0350;-3409,7197;393,0316;393,0316;default broker;4613,9059;0,0000;0,0000;531,8358;531,8358;-0,0000;COLDPOWER22;-5823,5123;0,0000;0,0000;-671,2647;-671,2647;-0,0000;IS3;-2200,1133;0,0000;0,0000;-253,6027;-253,6027;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1536;0,1047;-0,0350;-271,9272;28,5505;28,5505;default broker;4533,6009;0,0000;0,0000;475,9974;475,9974;-0,0000;COLDPOWER22;-6501,3343;0,0000;0,0000;-682,5961;-682,5961;-0,0000;IS3;1695,8063;0,0000;0,0000;178,0482;178,0482;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1537;0,1125;-0,0350;5856,7229;170,7416;170,7416;default broker;3569,0850;0,0000;0,0000;-104,0499;104,0499;-0,0000;COLDPOWER22;-6641,2694;0,0000;0,0000;193,6136;-193,6136;-0,0000;IS3;8928,9073;0,0000;0,0000;-260,3054;260,3054;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1538;0,0989;-0,0352;4985,8197;150,5777;150,5777;default broker;3638,5859;0,0000;0,0000;-109,8896;109,8896;-0,0000;COLDPOWER22;-7355,3640;0,0000;0,0000;222,1407;-222,1407;-0,0000;IS3;8702,5978;0,0000;0,0000;-262,8288;262,8288;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1539;0,0972;-0,0354;2811,2068;91,6097;91,6097;default broker;3722,1337;0,0000;0,0000;-121,2944;121,2944;-0,0000;COLDPOWER22;-5678,4024;0,0000;0,0000;185,0439;-185,0439;-0,0000;IS3;4767,4754;0,0000;0,0000;-155,3593;155,3593;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1540;0,1061;-0,0353;5419,3592;161,7408;161,7408;default broker;3672,1551;0,0000;0,0000;-109,5955;109,5955;-0,0000;COLDPOWER22;-7693,5340;0,0000;0,0000;229,6136;-229,6136;-0,0000;IS3;9440,7381;0,0000;0,0000;-281,7590;281,7590;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1541;0,1180;-0,0359;4806,8353;149,6131;149,6131;default broker;4240,5395;0,0000;0,0000;-131,9871;131,9871;-0,0000;COLDPOWER22;-3742,7713;0,0000;0,0000;116,4940;-116,4940;-0,0000;IS3;4309,0671;0,0000;0,0000;-134,1200;134,1200;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1542;0,1322;-0,0353;-23100,8720;3587,2323;3587,2323;default broker;4362,8305;0,0000;0,0000;677,4847;677,4847;-0,0000;COLDPOWER22;-31909,7592;0,0000;0,0000;-4955,1254;-4955,1254;-0,0000;IS3;4446,0567;0,0000;0,0000;690,4085;690,4085;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1543;0,1319;-0,0350;-26357,8105;4171,9513;4171,9513;default broker;4852,9754;0,0000;0,0000;768,1358;768,1358;-0,0000;COLDPOWER22;-35995,6886;0,0000;0,0000;-5697,4482;-5697,4482;-0,0000;IS3;4784,9027;0,0000;0,0000;757,3611;757,3611;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1544;0,1285;-0,0350;15781,4332;304,0651;304,0651;default broker;4958,3446;0,0000;0,0000;-95,5337;95,5337;-0,0000;COLDPOWER22;-1402,0373;0,0000;0,0000;27,0134;-27,0134;-0,0000;IS3;12225,1259;0,0000;0,0000;-235,5448;235,5448;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1545;0,1354;-0,0353;32053,5004;102,8597;102,8597;default broker;4800,4038;0,0000;0,0000;-15,4045;15,4045;-0,0000;COLDPOWER22;1675,5513;0,0000;0,0000;-5,3768;5,3768;-0,0000;IS3;25577,5453;0,0000;0,0000;-82,0783;82,0783;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1546;0,1088;-0,0368;28474,0021;236,7680;236,7680;default broker;4952,1407;0,0000;0,0000;-41,1782;41,1782;-0,0000;COLDPOWER22;-2765,3191;0,0000;0,0000;22,9943;-22,9943;-0,0000;IS3;26287,1805;0,0000;0,0000;-218,5841;218,5841;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1547;0,1291;-0,0358;9388,5690;247,5302;247,5302;default broker;4920,8335;0,0000;0,0000;-129,7381;129,7381;-0,0000;COLDPOWER22;-16304,4831;0,0000;0,0000;429,8687;-429,8687;-0,0000;IS3;20772,2186;0,0000;0,0000;-547,6609;547,6609;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1548;0,1410;-0,0354;6585,6614;190,0333;190,0333;default broker;5061,4326;0,0000;0,0000;-146,0507;146,0507;-0,0000;COLDPOWER22;-15601,2944;0,0000;0,0000;450,1849;-450,1849;-0,0000;IS3;17125,5232;0,0000;0,0000;-494,1675;494,1675;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1549;0,1365;-0,0381;7110,7077;220,6388;220,6388;default broker;5399,2556;0,0000;0,0000;-167,5340;167,5340;-0,0000;COLDPOWER22;-18562,0707;0,0000;0,0000;575,9642;-575,9642;-0,0000;IS3;20273,5228;0,0000;0,0000;-629,0690;629,0690;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1550;0,1340;-0,0354;-18117,8105;2756,0317;2756,0317;default broker;5444,0484;0,0000;0,0000;828,1337;828,1337;-0,0000;COLDPOWER22;-32641,8761;0,0000;0,0000;-4965,3928;-4965,3928;-0,0000;IS3;9080,0172;0,0000;0,0000;1381,2273;1381,2273;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1551;0,1334;-0,0357;13794,6090;302,8016;302,8016;default broker;6007,9173;0,0000;0,0000;-131,8781;131,8781;-0,0000;COLDPOWER22;-7566,0739;0,0000;0,0000;166,0808;-166,0808;-0,0000;IS3;15352,7656;0,0000;0,0000;-337,0043;337,0043;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1552;0,1248;-0,0354;3786,2261;119,5143;119,5143;default broker;6408,4332;0,0000;0,0000;-202,2857;202,2857;-0,0000;COLDPOWER22;-8108,6015;0,0000;0,0000;255,9524;-255,9524;-0,0000;IS3;5486,3944;0,0000;0,0000;-173,1810;173,1810;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1553;0,1204;-0,0354;9593,0683;247,4683;247,4683;default broker;5853,9780;0,0000;0,0000;-151,0126;151,0126;-0,0000;COLDPOWER22;-1053,5185;0,0000;0,0000;27,1772;-27,1772;-0,0000;IS3;4792,6088;0,0000;0,0000;-123,6329;123,6329;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1554;0,1235;-0,0352;6349,5659;183,2343;183,2343;default broker;5195,1638;0,0000;0,0000;-149,9209;149,9209;-0,0000;COLDPOWER22;-3149,5140;0,0000;0,0000;90,8880;-90,8880;-0,0000;IS3;4303,9162;0,0000;0,0000;-124,2014;124,2014;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1555;0,1171;-0,0363;13906,5159;311,7542;311,7542;default broker;5091,4293;0,0000;0,0000;-114,1389;114,1389;-0,0000;COLDPOWER22;171,7697;0,0000;0,0000;-3,8507;3,8507;-0,0000;IS3;8643,3169;0,0000;0,0000;-193,7646;193,7646;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1556;0,1284;-0,0352;11599,6283;273,3834;273,3834;default broker;5009,7493;0,0000;0,0000;-118,0712;118,0712;-0,0000;COLDPOWER22;-2319,8929;0,0000;0,0000;54,6759;-54,6759;-0,0000;IS3;8909,7719;0,0000;0,0000;-209,9881;209,9881;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1557;0,1147;-0,0352;10378,0899;257,7985;257,7985;default broker;4759,0030;0,0000;0,0000;-118,2167;118,2167;-0,0000;COLDPOWER22;-3660,3349;0,0000;0,0000;90,9251;-90,9251;-0,0000;IS3;9279,4218;0,0000;0,0000;-230,5069;230,5069;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1558;0,1247;-0,0353;5842,9230;172,3654;172,3654;default broker;4583,3921;0,0000;0,0000;-135,2094;135,2094;-0,0000;COLDPOWER22;-7560,9022;0,0000;0,0000;223,0456;-223,0456;-0,0000;IS3;8820,4331;0,0000;0,0000;-260,2016;260,2016;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1559;0,1081;-0,0350;3025,3089;96,7509;96,7509;default broker;4525,3439;0,0000;0,0000;-144,7228;144,7228;-0,0000;COLDPOWER22;-6482,1449;0,0000;0,0000;207,3023;-207,3023;-0,0000;IS3;4982,1099;0,0000;0,0000;-159,3304;159,3304;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1560;0,1031;-0,0353;2893,8920;93,7050;93,7050;default broker;4395,0550;0,0000;0,0000;-142,3131;142,3131;-0,0000;COLDPOWER22;-5119,3170;0,0000;0,0000;165,7649;-165,7649;-0,0000;IS3;3618,1540;0,0000;0,0000;-117,1569;117,1569;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1561;0,1099;-0,0363;-26864,4626;3674,5017;3674,5017;default broker;3646,3810;0,0000;0,0000;498,7494;498,7494;-0,0000;COLDPOWER22;-34551,1162;0,0000;0,0000;-4725,8767;-4725,8767;-0,0000;IS3;4040,2726;0,0000;0,0000;552,6256;552,6256;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1562;0,1010;-0,0351;2155,3741;71,0756;71,0756;default broker;3709,7738;0,0000;0,0000;-122,3335;122,3335;-0,0000;COLDPOWER22;-4454,0732;0,0000;0,0000;146,8775;-146,8775;-0,0000;IS3;2899,6735;0,0000;0,0000;-95,6196;95,6196;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1563;0,1029;-0,0364;1976,6822;68,0206;68,0206;default broker;3789,3111;0,0000;0,0000;-130,3959;130,3959;-0,0000;COLDPOWER22;408,1481;0,0000;0,0000;-14,0450;14,0450;-0,0000;IS3;-2220,7769;0,0000;0,0000;76,4203;-76,4203;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1564;0,1027;-0,0353;2475,5074;81,1754;81,1754;default broker;3735,8923;0,0000;0,0000;-122,5051;122,5051;-0,0000;COLDPOWER22;734,6720;0,0000;0,0000;-24,0909;24,0909;-0,0000;IS3;-1995,0568;0,0000;0,0000;65,4207;-65,4207;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1565;0,1153;-0,0357;7138,0357;203,8183;203,8183;default broker;4563,5202;0,0000;0,0000;-130,3060;130,3060;-0,0000;COLDPOWER22;5359,3848;0,0000;0,0000;-153,0310;153,0310;-0,0000;IS3;-2784,8693;0,0000;0,0000;79,5187;-79,5187;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1566;0,1215;-0,0368;-24861,0424;3638,9699;3638,9699;default broker;4633,4935;0,0000;0,0000;678,2155;678,2155;-0,0000;COLDPOWER22;-27929,8967;0,0000;0,0000;-4088,1654;-4088,1654;-0,0000;IS3;-1564,6392;0,0000;0,0000;-229,0200;-229,0200;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1567;0,1196;-0,0362;14697,8730;315,5815;315,5815;default broker;4853,5154;0,0000;0,0000;-104,2110;104,2110;-0,0000;COLDPOWER22;12146,6541;0,0000;0,0000;-260,8037;260,8037;-0,0000;IS3;-2302,2965;0,0000;0,0000;49,4332;-49,4332;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1568;0,1338;-0,0373;5567,8559;176,7540;176,7540;default broker;5050,3128;0,0000;0,0000;-160,3244;160,3244;-0,0000;COLDPOWER22;8901,2658;0,0000;0,0000;-282,5745;282,5745;-0,0000;IS3;-8383,7227;0,0000;0,0000;266,1449;-266,1449;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1569;0,1391;-0,0353;-22211,5295;3583,5565;3583,5565;default broker;5000,9390;0,0000;0,0000;806,8399;806,8399;-0,0000;COLDPOWER22;-25426,2566;0,0000;0,0000;-4102,2131;-4102,2131;-0,0000;IS3;-1786,2119;0,0000;0,0000;-288,1833;-288,1833;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1570;0,1162;-0,0353;6803,2053;193,6144;193,6144;default broker;5059,2477;0,0000;0,0000;-143,9826;143,9826;-0,0000;COLDPOWER22;813,1641;0,0000;0,0000;-23,1421;23,1421;-0,0000;IS3;930,7935;0,0000;0,0000;-26,4897;26,4897;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1571;0,1210;-0,0356;7727,0398;215,0062;215,0062;default broker;4929,4027;0,0000;0,0000;-137,1615;137,1615;-0,0000;COLDPOWER22;-433,6933;0,0000;0,0000;12,0676;-12,0676;-0,0000;IS3;3231,3304;0,0000;0,0000;-89,9123;89,9123;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1572;0,1334;-0,0366;-7895,6070;1115,7225;1115,7225;default broker;5158,1537;0,0000;0,0000;728,8949;728,8949;-0,0000;COLDPOWER22;-32665,4013;0,0000;0,0000;-4615,9241;-4615,9241;-0,0000;IS3;19611,6406;0,0000;0,0000;2771,3067;2771,3067;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1573;0,1252;-0,0351;10169,9243;253,8842;253,8842;default broker;5466,0970;0,0000;0,0000;-136,4568;136,4568;-0,0000;COLDPOWER22;-38,4162;0,0000;0,0000;0,9590;-0,9590;-0,0000;IS3;4742,2435;0,0000;0,0000;-118,3864;118,3864;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1574;0,1279;-0,0353;3409,4917;108,7807;108,7807;default broker;5545,2023;0,0000;0,0000;-176,9210;176,9210;-0,0000;COLDPOWER22;-3854,3424;0,0000;0,0000;122,9737;-122,9737;-0,0000;IS3;1718,6318;0,0000;0,0000;-54,8334;54,8334;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1575;0,1248;-0,0353;-2850,4283;363,8326;363,8326;default broker;6162,5525;0,0000;0,0000;786,5966;786,5966;-0,0000;COLDPOWER22;-6920,1769;0,0000;0,0000;-883,3008;-883,3008;-0,0000;IS3;-2092,8039;0,0000;0,0000;-267,1283;-267,1283;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1576;0,1308;-0,0372;11622,4550;297,2985;297,2985;default broker;6522,9317;0,0000;0,0000;-166,8544;166,8544;-0,0000;COLDPOWER22;-1872,1041;0,0000;0,0000;47,8878;-47,8878;-0,0000;IS3;6971,6274;0,0000;0,0000;-178,3319;178,3319;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1577;0,1404;-0,0353;10890,7188;265,4262;265,4262;default broker;6164,2875;0,0000;0,0000;-150,2347;150,2347;-0,0000;COLDPOWER22;2393,6184;0,0000;0,0000;-58,3367;58,3367;-0,0000;IS3;2332,8129;0,0000;0,0000;-56,8548;56,8548;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1578;0,1306;-0,0365;13039,0949;305,4069;305,4069;default broker;5634,3507;0,0000;0,0000;-131,9700;131,9700;-0,0000;COLDPOWER22;3211,0776;0,0000;0,0000;-75,2111;75,2111;-0,0000;IS3;4193,6666;0,0000;0,0000;-98,2257;98,2257;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1579;0,1404;-0,0355;12743,6988;289,4357;289,4357;default broker;5705,5197;0,0000;0,0000;-129,5841;129,5841;-0,0000;COLDPOWER22;4449,6869;0,0000;0,0000;-101,0616;101,0616;-0,0000;IS3;2588,4922;0,0000;0,0000;-58,7900;58,7900;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1580;0,1437;-0,0368;7203,8377;212,9737;212,9737;default broker;5500,4621;0,0000;0,0000;-162,6153;162,6153;-0,0000;COLDPOWER22;4211,9891;0,0000;0,0000;-124,5229;124,5229;-0,0000;IS3;-2508,6136;0,0000;0,0000;74,1645;-74,1645;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1581;0,1365;-0,0358;3584,0031;115,3681;115,3681;default broker;5026,0277;0,0000;0,0000;-161,7865;161,7865;-0,0000;COLDPOWER22;775,4603;0,0000;0,0000;-24,9619;24,9619;-0,0000;IS3;-2217,4848;0,0000;0,0000;71,3802;-71,3802;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1582;0,1307;-0,0350;1377,9407;46,3637;46,3637;default broker;4727,7343;0,0000;0,0000;-159,0746;159,0746;-0,0000;COLDPOWER22;-338,9499;0,0000;0,0000;11,4047;-11,4047;-0,0000;IS3;-3010,8437;0,0000;0,0000;101,3062;-101,3062;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1583;0,1170;-0,0372;-35954,9798;5499,1192;5499,1192;default broker;4936,0584;0,0000;0,0000;754,9434;754,9434;-0,0000;COLDPOWER22;-37878,3767;0,0000;0,0000;-5793,2924;-5793,2924;-0,0000;IS3;-3012,6615;0,0000;0,0000;-460,7702;-460,7702;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
1584;0,1253;-0,0352;-33484,2641;5315,8125;5315,8125;default broker;4950,8024;0,0000;0,0000;785,9673;785,9673;-0,0000;COLDPOWER22;-30687,2043;0,0000;0,0000;-4871,7638;-4871,7638;-0,0000;IS3;-7747,8621;0,0000;0,0000;-1230,0160;-1230,0160;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000
