ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2
1568;0,1196;-0,0361;12669,1371;297,4391;297,4391;default broker;3579,3652;0,0000;0,0000;-84,0344;84,0344;-0,0000;Mertacor22;-6170,8236;0,0000;0,0000;144,8753;-144,8753;-0,0000;IS3;15260,5956;0,0000;0,0000;-358,2800;358,2800;-0,0000
1569;0,1194;-0,0405;28232,4431;346,6284;346,6284;default broker;3325,9932;0,0000;0,0000;-40,8354;40,8354;-0,0000;Mertacor22;-1597,1653;0,0000;0,0000;19,6095;-19,6095;-0,0000;IS3;26503,6153;0,0000;0,0000;-325,4024;325,4024;-0,0000
1570;0,1145;-0,0384;36554,9807;68,2732;68,2732;default broker;3846,2146;0,0000;0,0000;-7,1835;7,1835;-0,0000;Mertacor22;1452,8378;0,0000;0,0000;-2,7134;2,7134;-0,0000;IS3;31255,9283;0,0000;0,0000;-58,3763;58,3763;-0,0000
1571;0,1085;-0,0353;36371,7255;-39,6332;-39,6332;default broker;4595,9898;0,0000;0,0000;5,0081;-5,0081;-0,0000;Mertacor22;2264,7758;0,0000;0,0000;2,4679;-2,4679;-0,0000;IS3;29510,9600;0,0000;0,0000;32,1573;-32,1573;-0,0000
1572;0,1129;-0,0356;18476,2334;315,6403;315,6403;default broker;4889,1824;0,0000;0,0000;-83,5248;83,5248;-0,0000;Mertacor22;-844,4038;0,0000;0,0000;14,4254;-14,4254;-0,0000;IS3;14431,4548;0,0000;0,0000;-246,5410;246,5410;-0,0000
1573;0,1098;-0,0405;17679,3015;404,2946;404,2946;default broker;6313,8906;0,0000;0,0000;-144,3876;144,3876;-0,0000;Mertacor22;-1044,6507;0,0000;0,0000;23,8893;-23,8893;-0,0000;IS3;12410,0616;0,0000;0,0000;-283,7963;283,7963;-0,0000
1574;0,1051;-0,0387;6033,5578;196,7975;196,7975;default broker;8071,2636;0,0000;0,0000;-263,2616;263,2616;-0,0000;Mertacor22;-8819,6806;0,0000;0,0000;287,6729;-287,6729;-0,0000;IS3;6781,9748;0,0000;0,0000;-221,2087;221,2087;-0,0000
1575;0,1187;-0,0394;6830,9747;222,2096;222,2096;default broker;10032,0291;0,0000;0,0000;-326,3389;326,3389;-0,0000;Mertacor22;-11528,6919;0,0000;0,0000;375,0249;-375,0249;-0,0000;IS3;8327,6375;0,0000;0,0000;-270,8956;270,8956;-0,0000
1576;0,1149;-0,0359;13932,4440;306,3549;306,3549;default broker;11732,2563;0,0000;0,0000;-257,9759;257,9759;-0,0000;Mertacor22;1219,8709;0,0000;0,0000;-26,8232;26,8232;-0,0000;IS3;980,3167;0,0000;0,0000;-21,5558;21,5558;-0,0000
1577;0,1132;-0,0402;-758,5547;86,4181;86,4181;default broker;13377,1715;0,0000;0,0000;1523,9893;1523,9893;-0,0000;Mertacor22;-15488,0097;0,0000;0,0000;-1764,4658;-1764,4658;-0,0000;IS3;1352,2834;0,0000;0,0000;154,0584;154,0584;-0,0000
1578;0,1152;-0,0367;7080,1124;209,5765;209,5765;default broker;14359,6062;0,0000;0,0000;-425,0549;425,0549;-0,0000;Mertacor22;-7784,6050;0,0000;0,0000;230,4300;-230,4300;-0,0000;IS3;505,1111;0,0000;0,0000;-14,9517;14,9517;-0,0000
1579;0,1142;-0,0366;8796,0265;244,7636;244,7636;default broker;15768,0433;0,0000;0,0000;-438,7713;438,7713;-0,0000;Mertacor22;-7458,5838;0,0000;0,0000;207,5471;-207,5471;-0,0000;IS3;486,5670;0,0000;0,0000;-13,5395;13,5395;-0,0000
1580;0,1132;-0,0370;14189,3436;324,3342;324,3342;default broker;16858,0914;0,0000;0,0000;-385,3354;385,3354;-0,0000;Mertacor22;-3383,6310;0,0000;0,0000;77,3417;-77,3417;-0,0000;IS3;714,8832;0,0000;0,0000;-16,3405;16,3405;-0,0000
1581;0,0969;-0,0366;20504,2206;329,3149;329,3149;default broker;16899,0661;0,0000;0,0000;-271,4131;271,4131;-0,0000;Mertacor22;2138,5946;0,0000;0,0000;-34,3476;34,3476;-0,0000;IS3;1466,5599;0,0000;0,0000;-23,5542;23,5542;-0,0000
1582;0,1102;-0,0351;22333,7600;285,7154;285,7154;default broker;16733,8483;0,0000;0,0000;-214,0759;214,0759;-0,0000;Mertacor22;3922,0888;0,0000;0,0000;-50,1752;50,1752;-0,0000;IS3;1677,8229;0,0000;0,0000;-21,4644;21,4644;-0,0000
1583;0,1050;-0,0365;21000,6132;325,1934;325,1934;default broker;16103,1910;0,0000;0,0000;-249,3571;249,3571;-0,0000;Mertacor22;2663,1180;0,0000;0,0000;-41,2382;41,2382;-0,0000;IS3;2234,3042;0,0000;0,0000;-34,5981;34,5981;-0,0000
1584;0,0964;-0,0379;23147,2276;340,8393;340,8393;default broker;14982,4109;0,0000;0,0000;-220,6137;220,6137;-0,0000;Mertacor22;5283,4140;0,0000;0,0000;-77,7974;77,7974;-0,0000;IS3;2881,4027;0,0000;0,0000;-42,4282;42,4282;-0,0000
1585;0,1118;-0,0367;14213,1104;319,0405;319,0405;default broker;13646,7682;0,0000;0,0000;-306,3278;306,3278;-0,0000;Mertacor22;3887,7958;0,0000;0,0000;-87,2690;87,2690;-0,0000;IS3;-3321,4536;0,0000;0,0000;74,5564;-74,5564;-0,0000
1586;0,0983;-0,0377;13222,0930;323,4620;323,4620;default broker;12548,5170;0,0000;0,0000;-306,9838;306,9838;-0,0000;Mertacor22;3985,8491;0,0000;0,0000;-97,5088;97,5088;-0,0000;IS3;-3312,2732;0,0000;0,0000;81,0306;-81,0306;-0,0000
1587;0,1065;-0,0479;9610,4874;368,0481;368,0481;default broker;11454,6528;0,0000;0,0000;-438,6732;438,6732;-0,0000;Mertacor22;1427,1437;0,0000;0,0000;-54,6546;54,6546;-0,0000;IS3;-3271,3091;0,0000;0,0000;125,2797;-125,2797;-0,0000
1588;0,1059;-0,0478;15399,5806;499,7052;499,7052;default broker;10514,9428;0,0000;0,0000;-341,2023;341,2023;-0,0000;Mertacor22;2324,8742;0,0000;0,0000;-75,4405;75,4405;-0,0000;IS3;2559,7636;0,0000;0,0000;-83,0625;83,0625;-0,0000
1589;0,1085;-0,0351;7715,6211;211,1281;211,1281;default broker;9076,1983;0,0000;0,0000;-248,3585;248,3585;-0,0000;Mertacor22;624,9732;0,0000;0,0000;-17,1016;17,1016;-0,0000;IS3;-1985,5505;0,0000;0,0000;54,3320;-54,3320;-0,0000
1590;0,1062;-0,0377;4506,0491;149,4717;149,4717;default broker;7068,3995;0,0000;0,0000;-234,4684;234,4684;-0,0000;Mertacor22;-1604,7910;0,0000;0,0000;53,2331;-53,2331;-0,0000;IS3;-957,5594;0,0000;0,0000;31,7635;-31,7635;-0,0000
1591;0,1211;-0,0371;-11161,6570;1475,9417;1475,9417;default broker;4587,1722;0,0000;0,0000;606,5765;606,5765;-0,0000;Mertacor22;-22061,2871;0,0000;0,0000;-2917,2347;-2917,2347;-0,0000;IS3;6312,4579;0,0000;0,0000;834,7165;834,7165;-0,0000
1592;0,1249;-0,0364;10666,4311;274,1577;274,1577;default broker;3103,0261;0,0000;0,0000;-79,7566;79,7566;-0,0000;Mertacor22;-2667,3751;0,0000;0,0000;68,5592;-68,5592;-0,0000;IS3;10230,7800;0,0000;0,0000;-262,9602;262,9602;-0,0000
1593;0,1079;-0,0510;27455,2815;646,9785;646,9785;default broker;3138,2342;0,0000;0,0000;-73,9519;73,9519;-0,0000;Mertacor22;527,7018;0,0000;0,0000;-12,4352;12,4352;-0,0000;IS3;23789,3454;0,0000;0,0000;-560,5914;560,5914;-0,0000
1594;0,1050;-0,0478;48009,7312;-9,0476;-9,0476;default broker;3730,3761;0,0000;0,0000;0,7030;-0,7030;-0,0000;Mertacor22;7925,4911;0,0000;0,0000;1,4936;-1,4936;-0,0000;IS3;36353,8641;0,0000;0,0000;6,8510;-6,8510;-0,0000
1595;0,1190;-0,0511;38251,2804;492,5486;492,5486;default broker;4094,7492;0,0000;0,0000;-52,7267;52,7267;-0,0000;Mertacor22;7414,2031;0,0000;0,0000;-95,4702;95,4702;-0,0000;IS3;26742,3282;0,0000;0,0000;-344,3518;344,3518;-0,0000
1596;0,0988;-0,0478;36141,5402;422,2569;422,2569;default broker;5949,4991;0,0000;0,0000;-69,5105;69,5105;-0,0000;Mertacor22;-1531,8693;0,0000;0,0000;17,8975;-17,8975;-0,0000;IS3;31723,9105;0,0000;0,0000;-370,6439;370,6439;-0,0000
1597;0,1168;-0,0442;30112,9237;425,0317;425,0317;default broker;6607,0986;0,0000;0,0000;-93,2565;93,2565;-0,0000;Mertacor22;1009,2193;0,0000;0,0000;-14,2447;14,2447;-0,0000;IS3;22496,6058;0,0000;0,0000;-317,5305;317,5305;-0,0000
1598;0,1151;-0,0359;11241,9267;277,3566;277,3566;default broker;7905,2238;0,0000;0,0000;-195,0347;195,0347;-0,0000;Mertacor22;-13059,1451;0,0000;0,0000;322,1904;-322,1904;-0,0000;IS3;16395,8480;0,0000;0,0000;-404,5123;404,5123;-0,0000
1599;0,1110;-0,0365;10164,6557;268,1536;268,1536;default broker;9047,0223;0,0000;0,0000;-238,6693;238,6693;-0,0000;Mertacor22;-7173,2458;0,0000;0,0000;189,2373;-189,2373;-0,0000;IS3;8290,8792;0,0000;0,0000;-218,7215;218,7215;-0,0000
1600;0,1147;-0,0510;20884,1613;629,5562;629,5562;default broker;11114,1795;0,0000;0,0000;-335,0386;335,0386;-0,0000;Mertacor22;1406,3654;0,0000;0,0000;-42,3951;42,3951;-0,0000;IS3;8363,6163;0,0000;0,0000;-252,1225;252,1225;-0,0000
1601;0,0979;-0,0445;-3083,9288;311,5039;311,5039;default broker;12913,6396;0,0000;0,0000;1304,3911;1304,3911;-0,0000;Mertacor22;-19386,9539;0,0000;0,0000;-1958,2527;-1958,2527;-0,0000;IS3;3389,3855;0,0000;0,0000;342,3577;342,3577;-0,0000
1602;0,1081;-0,0355;4448,3050;137,9894;137,9894;default broker;14920,1545;0,0000;0,0000;-462,8332;462,8332;-0,0000;Mertacor22;-11191,3511;0,0000;0,0000;347,1632;-347,1632;-0,0000;IS3;719,5016;0,0000;0,0000;-22,3194;22,3194;-0,0000
1603;0,1171;-0,0366;7090,4930;209,1452;209,1452;default broker;16461,5939;0,0000;0,0000;-485,5604;485,5604;-0,0000;Mertacor22;-13052,1982;0,0000;0,0000;384,9950;-384,9950;-0,0000;IS3;3681,0972;0,0000;0,0000;-108,5797;108,5797;-0,0000
1604;0,1096;-0,0358;14873,5413;310,7047;310,7047;default broker;17115,4933;0,0000;0,0000;-357,5385;357,5385;-0,0000;Mertacor22;-5978,3142;0,0000;0,0000;124,8855;-124,8855;-0,0000;IS3;3736,3622;0,0000;0,0000;-78,0517;78,0517;-0,0000
1605;0,0934;-0,0356;21016,7262;306,9833;306,9833;default broker;17483,5091;0,0000;0,0000;-255,3750;255,3750;-0,0000;Mertacor22;-127,8814;0,0000;0,0000;1,8679;-1,8679;-0,0000;IS3;3661,0985;0,0000;0,0000;-53,4763;53,4763;-0,0000
1606;0,1164;-0,0397;26370,6827;352,1852;352,1852;default broker;17506,1271;0,0000;0,0000;-233,7975;233,7975;-0,0000;Mertacor22;3982,0589;0,0000;0,0000;-53,1811;53,1811;-0,0000;IS3;4882,4967;0,0000;0,0000;-65,2066;65,2066;-0,0000
1607;0,0957;-0,0369;22376,2704;324,0266;324,0266;default broker;17258,8910;0,0000;0,0000;-249,9228;249,9228;-0,0000;Mertacor22;671,8716;0,0000;0,0000;-9,7292;9,7292;-0,0000;IS3;4445,5078;0,0000;0,0000;-64,3746;64,3746;-0,0000
1608;0,0953;-0,0358;19544,0302;317,3432;317,3432;default broker;16457,0957;0,0000;0,0000;-267,2196;267,2196;-0,0000;Mertacor22;-136,8645;0,0000;0,0000;2,2223;-2,2223;-0,0000;IS3;3223,7991;0,0000;0,0000;-52,3459;52,3459;-0,0000
1609;0,0905;-0,0356;17707,7037;317,4363;317,4363;default broker;15900,3564;0,0000;0,0000;-285,0370;285,0370;-0,0000;Mertacor22;-793,4976;0,0000;0,0000;14,2246;-14,2246;-0,0000;IS3;2600,8450;0,0000;0,0000;-46,6239;46,6239;-0,0000
1610;0,1029;-0,0354;16726,7883;312,5404;312,5404;default broker;15473,0338;0,0000;0,0000;-289,1140;289,1140;-0,0000;Mertacor22;-1290,1715;0,0000;0,0000;24,1069;-24,1069;-0,0000;IS3;2543,9259;0,0000;0,0000;-47,5333;47,5333;-0,0000
1611;0,0945;-0,0359;15946,4542;317,8388;317,8388;default broker;14976,8768;0,0000;0,0000;-298,5136;298,5136;-0,0000;Mertacor22;-1446,4295;0,0000;0,0000;28,8297;-28,8297;-0,0000;IS3;2416,0068;0,0000;0,0000;-48,1550;48,1550;-0,0000
1612;0,1046;-0,0354;19647,5852;309,8578;309,8578;default broker;14319,7313;0,0000;0,0000;-225,8333;225,8333;-0,0000;Mertacor22;-985,0261;0,0000;0,0000;15,5346;-15,5346;-0,0000;IS3;6312,8800;0,0000;0,0000;-99,5590;99,5590;-0,0000
1613;0,1157;-0,0357;10997,3177;271,1168;271,1168;default broker;13081,3011;0,0000;0,0000;-322,4933;322,4933;-0,0000;Mertacor22;-2083,9834;0,0000;0,0000;51,3764;-51,3764;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1614;0,1137;-0,0359;13491,8153;302,4305;302,4305;default broker;10527,3949;0,0000;0,0000;-235,9805;235,9805;-0,0000;Mertacor22;-1358,5292;0,0000;0,0000;30,4526;-30,4526;-0,0000;IS3;4322,9496;0,0000;0,0000;-96,9026;96,9026;-0,0000
1615;0,1046;-0,0350;-10776,2442;1243,4898;1243,4898;default broker;6762,3478;0,0000;0,0000;780,3193;780,3193;-0,0000;Mertacor22;-18886,1016;0,0000;0,0000;-2179,3006;-2179,3006;-0,0000;IS3;1347,5096;0,0000;0,0000;155,4915;155,4915;-0,0000
1616;0,1122;-0,0353;-7239,2371;864,7489;864,7489;default broker;4215,5371;0,0000;0,0000;503,5587;503,5587;-0,0000;Mertacor22;-11020,8130;0,0000;0,0000;-1316,4696;-1316,4696;-0,0000;IS3;-433,9612;0,0000;0,0000;-51,8380;-51,8380;-0,0000
1617;0,1227;-0,0357;963,8607;33,5117;33,5117;default broker;3813,6552;0,0000;0,0000;-132,5938;132,5938;-0,0000;Mertacor22;-6919,0271;0,0000;0,0000;240,5619;-240,5619;-0,0000;IS3;4069,2325;0,0000;0,0000;-141,4797;141,4797;-0,0000
1618;0,1245;-0,0353;6614,5408;189,5279;189,5279;default broker;3427,0788;0,0000;0,0000;-98,1969;98,1969;-0,0000;Mertacor22;-4425,7763;0,0000;0,0000;126,8128;-126,8128;-0,0000;IS3;7613,2384;0,0000;0,0000;-218,1438;218,1438;-0,0000
1619;0,1247;-0,0369;10230,7822;273,1147;273,1147;default broker;4248,7533;0,0000;0,0000;-113,4221;113,4221;-0,0000;Mertacor22;-2226,0455;0,0000;0,0000;59,4252;-59,4252;-0,0000;IS3;8208,0744;0,0000;0,0000;-219,1178;219,1178;-0,0000
1620;0,1200;-0,0353;13491,9194;294,0906;294,0906;default broker;4955,1895;0,0000;0,0000;-108,0109;108,0109;-0,0000;Mertacor22;1737,6602;0,0000;0,0000;-37,8767;37,8767;-0,0000;IS3;6799,0697;0,0000;0,0000;-148,2030;148,2030;-0,0000
1621;0,1062;-0,0389;19461,6170;378,4703;378,4703;default broker;7133,0972;0,0000;0,0000;-138,7174;138,7174;-0,0000;Mertacor22;-7988,4736;0,0000;0,0000;155,3519;-155,3519;-0,0000;IS3;20316,9934;0,0000;0,0000;-395,1048;395,1048;-0,0000
1622;0,1171;-0,0365;6540,5716;195,9114;195,9114;default broker;8236,5700;0,0000;0,0000;-246,7121;246,7121;-0,0000;Mertacor22;-11886,5801;0,0000;0,0000;356,0417;-356,0417;-0,0000;IS3;10190,5817;0,0000;0,0000;-305,2411;305,2411;-0,0000
1623;0,1179;-0,0381;2328,3513;83,1927;83,1927;default broker;10523,4203;0,0000;0,0000;-376,0052;376,0052;-0,0000;Mertacor22;-15090,9031;0,0000;0,0000;539,2029;-539,2029;-0,0000;IS3;6895,8342;0,0000;0,0000;-246,3904;246,3904;-0,0000
1624;0,1276;-0,0521;13508,1078;521,0783;521,0783;default broker;12481,6180;0,0000;0,0000;-481,4812;481,4812;-0,0000;Mertacor22;-8561,1131;0,0000;0,0000;330,2469;-330,2469;-0,0000;IS3;9587,6030;0,0000;0,0000;-369,8439;369,8439;-0,0000
1625;0,1190;-0,0374;1528,5165;54,8921;54,8921;default broker;13820,0919;0,0000;0,0000;-496,3070;496,3070;-0,0000;Mertacor22;-20937,1693;0,0000;0,0000;751,8955;-751,8955;-0,0000;IS3;8645,5940;0,0000;0,0000;-310,4805;310,4805;-0,0000
1626;0,1228;-0,0507;8387,6991;355,3004;355,3004;default broker;15125,4489;0,0000;0,0000;-640,7095;640,7095;-0,0000;Mertacor22;-15722,8336;0,0000;0,0000;666,0145;-666,0145;-0,0000;IS3;8985,0837;0,0000;0,0000;-380,6054;380,6054;-0,0000
1627;0,1261;-0,0481;10686,8235;399,7399;399,7399;default broker;16467,7361;0,0000;0,0000;-615,9745;615,9745;-0,0000;Mertacor22;-13515,0319;0,0000;0,0000;505,5288;-505,5288;-0,0000;IS3;7734,1193;0,0000;0,0000;-289,2942;289,2942;-0,0000
1628;0,1197;-0,0539;19906,3510;676,9161;676,9161;default broker;17820,9083;0,0000;0,0000;-606,0006;606,0006;-0,0000;Mertacor22;-5711,8533;0,0000;0,0000;194,2318;-194,2318;-0,0000;IS3;7797,2960;0,0000;0,0000;-265,1473;265,1473;-0,0000
1629;0,1098;-0,0508;24780,2516;645,3216;645,3216;default broker;18370,5987;0,0000;0,0000;-478,4029;478,4029;-0,0000;Mertacor22;-2430,0752;0,0000;0,0000;63,2835;-63,2835;-0,0000;IS3;8839,7281;0,0000;0,0000;-230,2022;230,2022;-0,0000
1630;0,1123;-0,0351;29647,1984;162,1129;162,1129;default broker;18124,4035;0,0000;0,0000;-99,1055;99,1055;-0,0000;Mertacor22;2792,0477;0,0000;0,0000;-15,2671;15,2671;-0,0000;IS3;8730,7472;0,0000;0,0000;-47,7403;47,7403;-0,0000
1631;0,0967;-0,0354;26583,7449;235,1796;235,1796;default broker;17636,9148;0,0000;0,0000;-156,0293;156,0293;-0,0000;Mertacor22;433,2348;0,0000;0,0000;-3,8327;3,8327;-0,0000;IS3;8513,5953;0,0000;0,0000;-75,3176;75,3176;-0,0000
1632;0,1003;-0,0390;20323,4148;378,9620;378,9620;default broker;16624,2749;0,0000;0,0000;-309,9857;309,9857;-0,0000;Mertacor22;-4881,8882;0,0000;0,0000;91,0305;-91,0305;-0,0000;IS3;8581,0280;0,0000;0,0000;-160,0067;160,0067;-0,0000
1633;0,0989;-0,0478;19137,4116;548,0567;548,0567;default broker;15658,3951;0,0000;0,0000;-448,4247;448,4247;-0,0000;Mertacor22;-633,3735;0,0000;0,0000;18,1385;-18,1385;-0,0000;IS3;4112,3900;0,0000;0,0000;-117,7705;117,7705;-0,0000
1634;0,1004;-0,0479;20231,3418;559,2683;559,2683;default broker;14880,0647;0,0000;0,0000;-411,3394;411,3394;-0,0000;Mertacor22;-1075,1029;0,0000;0,0000;29,7198;-29,7198;-0,0000;IS3;6426,3800;0,0000;0,0000;-177,6486;177,6486;-0,0000
1635;0,0987;-0,0478;19820,3946;553,8026;553,8026;default broker;14012,0360;0,0000;0,0000;-391,5110;391,5110;-0,0000;Mertacor22;-541,3014;0,0000;0,0000;15,1245;-15,1245;-0,0000;IS3;6349,6600;0,0000;0,0000;-177,4162;177,4162;-0,0000
1636;0,1028;-0,0478;17024,6813;524,4679;524,4679;default broker;13108,3964;0,0000;0,0000;-403,8215;403,8215;-0,0000;Mertacor22;-2344,5351;0,0000;0,0000;72,2265;-72,2265;-0,0000;IS3;6260,8200;0,0000;0,0000;-192,8729;192,8729;-0,0000
1637;0,1088;-0,0478;7425,2775;300,0485;300,0485;default broker;11698,4269;0,0000;0,0000;-472,7224;472,7224;-0,0000;Mertacor22;-4273,1494;0,0000;0,0000;172,6739;-172,6739;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000
1638;0,1179;-0,0509;12479,8606;479,5562;479,5562;default broker;9304,6182;0,0000;0,0000;-357,5431;357,5431;-0,0000;Mertacor22;671,5980;0,0000;0,0000;-25,8071;25,8071;-0,0000;IS3;2503,6444;0,0000;0,0000;-96,2061;96,2061;-0,0000
1639;0,1215;-0,0518;-9560,0619;1253,0164;1253,0164;default broker;6008,4288;0,0000;0,0000;787,5116;787,5116;-0,0000;Mertacor22;-20363,2312;0,0000;0,0000;-2668,9642;-2668,9642;-0,0000;IS3;4794,7405;0,0000;0,0000;628,4362;628,4362;-0,0000
1640;0,1210;-0,0470;207,9463;9,7393;9,7393;default broker;3644,2863;0,0000;0,0000;-170,6822;170,6822;-0,0000;Mertacor22;-6662,2624;0,0000;0,0000;312,0309;-312,0309;-0,0000;IS3;3225,9224;0,0000;0,0000;-151,0879;151,0879;-0,0000
1641;0,1287;-0,0485;1374,2028;64,8238;64,8238;default broker;3228,7325;0,0000;0,0000;-152,3054;152,3054;-0,0000;Mertacor22;-2625,5395;0,0000;0,0000;123,8517;-123,8517;-0,0000;IS3;771,0098;0,0000;0,0000;-36,3700;36,3700;-0,0000
1642;0,1189;-0,0453;-1362,6574;163,9235;163,9235;default broker;2708,4009;0,0000;0,0000;325,8123;325,8123;-0,0000;Mertacor22;1394,0092;0,0000;0,0000;167,6950;167,6950;-0,0000;IS3;-5465,0674;0,0000;0,0000;-657,4308;-657,4308;-0,0000
1643;0,1434;-0,0518;3279,1046;159,1033;159,1033;default broker;3186,6012;0,0000;0,0000;-154,6150;154,6150;-0,0000;Mertacor22;1290,7494;0,0000;0,0000;-62,6276;62,6276;-0,0000;IS3;-1198,2459;0,0000;0,0000;58,1393;-58,1393;-0,0000
1644;0,1320;-0,0550;-5065,9563;694,5123;694,5123;default broker;3810,5013;0,0000;0,0000;522,3970;522,3970;-0,0000;Mertacor22;-6883,6351;0,0000;0,0000;-943,7052;-943,7052;-0,0000;IS3;-1992,8225;0,0000;0,0000;-273,2041;-273,2041;-0,0000
1645;0,1266;-0,0494;14158,9202;498,6675;498,6675;default broker;5947,4937;0,0000;0,0000;-209,4667;209,4667;-0,0000;Mertacor22;1495,3970;0,0000;0,0000;-52,6669;52,6669;-0,0000;IS3;6716,0295;0,0000;0,0000;-236,5340;236,5340;-0,0000
1646;0,1282;-0,0391;-3530,1689;464,8809;464,8809;default broker;7627,6509;0,0000;0,0000;1004,4701;1004,4701;-0,0000;Mertacor22;-7895,2341;0,0000;0,0000;-1039,7076;-1039,7076;-0,0000;IS3;-3262,5856;0,0000;0,0000;-429,6434;-429,6434;-0,0000
1647;0,1135;-0,0485;-8888,4201;1087,9364;1087,9364;default broker;9819,9914;0,0000;0,0000;1201,9601;1201,9601;-0,0000;Mertacor22;-18247,0438;0,0000;0,0000;-2233,4255;-2233,4255;-0,0000;IS3;-461,3677;0,0000;0,0000;-56,4711;-56,4711;-0,0000
1648;0,1210;-0,0509;6456,2462;287,2571;287,2571;default broker;11975,8070;0,0000;0,0000;-532,8384;532,8384;-0,0000;Mertacor22;-7427,7524;0,0000;0,0000;330,4822;-330,4822;-0,0000;IS3;1908,1916;0,0000;0,0000;-84,9010;84,9010;-0,0000
1649;0,1194;-0,0508;-3156,7986;386,8887;386,8887;default broker;14058,1387;0,0000;0,0000;1722,9274;1722,9274;-0,0000;Mertacor22;-20076,7687;0,0000;0,0000;-2460,5544;-2460,5544;-0,0000;IS3;2861,8313;0,0000;0,0000;350,7383;350,7383;-0,0000
1650;0,1479;-0,0375;-1813,0650;271,4737;271,4737;default broker;15121,8086;0,0000;0,0000;2264,2176;2264,2176;-0,0000;Mertacor22;-19910,1542;0,0000;0,0000;-2981,1858;-2981,1858;-0,0000;IS3;2975,2806;0,0000;0,0000;445,4945;445,4945;-0,0000
1651;0,1529;-0,0360;-5847,1583;928,4307;928,4307;default broker;16264,4810;0,0000;0,0000;2582,5269;2582,5269;-0,0000;Mertacor22;-25049,5406;0,0000;0,0000;-3977,4471;-3977,4471;-0,0000;IS3;2937,9014;0,0000;0,0000;466,4895;466,4895;-0,0000
1652;0,1102;-0,0355;12841,5720;290,4415;290,4415;default broker;17188,2457;0,0000;0,0000;-388,7515;388,7515;-0,0000;Mertacor22;-9669,6368;0,0000;0,0000;218,7009;-218,7009;-0,0000;IS3;5322,9632;0,0000;0,0000;-120,3910;120,3910;-0,0000
1653;0,1173;-0,0370;21760,9378;331,9632;331,9632;default broker;17242,7292;0,0000;0,0000;-263,0379;263,0379;-0,0000;Mertacor22;-615,5841;0,0000;0,0000;9,3907;-9,3907;-0,0000;IS3;5133,7928;0,0000;0,0000;-78,3160;78,3160;-0,0000
1654;0,1053;-0,0369;19380,7068;339,5341;339,5341;default broker;17022,6223;0,0000;0,0000;-298,2224;298,2224;-0,0000;Mertacor22;-2786,3785;0,0000;0,0000;48,8151;-48,8151;-0,0000;IS3;5144,4630;0,0000;0,0000;-90,1268;90,1268;-0,0000
1655;0,1131;-0,0353;18878,8690;310,2955;310,2955;default broker;16649,4571;0,0000;0,0000;-273,6526;273,6526;-0,0000;Mertacor22;-164,4433;0,0000;0,0000;2,7028;-2,7028;-0,0000;IS3;2393,8552;0,0000;0,0000;-39,3457;39,3457;-0,0000
1656;0,1196;-0,0358;17507,5571;319,7911;319,7911;default broker;15771,8770;0,0000;0,0000;-288,0874;288,0874;-0,0000;Mertacor22;-2883,6556;0,0000;0,0000;52,6725;-52,6725;-0,0000;IS3;4619,3357;0,0000;0,0000;-84,3763;84,3763;-0,0000
1657;0,1059;-0,0352;17730,1945;309,6661;309,6661;default broker;15082,7717;0,0000;0,0000;-263,4277;263,4277;-0,0000;Mertacor22;-1012,3633;0,0000;0,0000;17,6814;-17,6814;-0,0000;IS3;3659,7861;0,0000;0,0000;-63,9199;63,9199;-0,0000
1658;0,1119;-0,0354;21655,9244;297,5306;297,5306;default broker;14357,7572;0,0000;0,0000;-197,2611;197,2611;-0,0000;Mertacor22;1789,6385;0,0000;0,0000;-24,5878;24,5878;-0,0000;IS3;5508,5287;0,0000;0,0000;-75,6816;75,6816;-0,0000
1659;0,1034;-0,0352;15619,4349;305,4584;305,4584;default broker;13411,1680;0,0000;0,0000;-262,2729;262,2729;-0,0000;Mertacor22;-493,0695;0,0000;0,0000;9,6426;-9,6426;-0,0000;IS3;2701,3364;0,0000;0,0000;-52,8282;52,8282;-0,0000
1660;0,1117;-0,0353;11906,8174;278,0028;278,0028;default broker;12521,1918;0,0000;0,0000;-292,3474;292,3474;-0,0000;Mertacor22;-3320,1694;0,0000;0,0000;77,5200;-77,5200;-0,0000;IS3;2705,7949;0,0000;0,0000;-63,1755;63,1755;-0,0000
1661;0,1228;-0,0450;13054,3427;417,3828;417,3828;default broker;11263,7662;0,0000;0,0000;-360,1332;360,1332;-0,0000;Mertacor22;-3110,3135;0,0000;0,0000;99,4452;-99,4452;-0,0000;IS3;4900,8900;0,0000;0,0000;-156,6948;156,6948;-0,0000
1662;0,1318;-0,0390;15472,7459;364,4885;364,4885;default broker;8973,1647;0,0000;0,0000;-211,3791;211,3791;-0,0000;Mertacor22;1771,4152;0,0000;0,0000;-41,7289;41,7289;-0,0000;IS3;4728,1660;0,0000;0,0000;-111,3805;111,3805;-0,0000
